Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
18150	-15799	-15811.5	12.5476	0.114344	0.111858	0.0936866	0.111698	0.119653	0.0947446	0.124847	0.0801377	0.0869997	0.161401	0.101837	0.0903712	0.0955608	0.107057	0.107737	0.126999	0.13468	0.111949	0.123319	0.0730138	0.0862619	0.0852024	0.173263	0.0273548	0.0284539	0.0426507	0.0421241	0.0477897	0.023928	0.0427183	0.0553609	0.0415366	0.0300505	0.0391083	0.0128196	0.0822703	0.0223254	0.0403161	0.0206415	0.0268087	0.0335525	0.0327007	0.02502	3.234152
18160	-15813.1	-15825	11.9454	0.131646	0.0988104	0.105419	0.0844666	0.12215	0.102738	0.15362	0.0938694	0.100723	0.145633	0.0692465	0.0706983	0.106097	0.105452	0.111685	0.131669	0.126248	0.112568	0.126598	0.0807252	0.094654	0.0920889	0.15808	0.0302189	0.0177803	0.0394861	0.0567633	0.0263115	0.023928	0.0418755	0.0696166	0.0297419	0.0196454	0.0527289	0.0174688	0.0830559	0.0224323	0.0417351	0.0374637	0.0349145	0.0638163	0.0183977	0.0421035	3.294369
18170	-15809.3	-15821.1	11.8257	0.106445	0.107379	0.0854632	0.103638	0.104505	0.0771054	0.140281	0.0850429	0.100723	0.162297	0.084189	0.0868139	0.1155	0.117122	0.119543	0.138642	0.137985	0.107419	0.109781	0.0660702	0.074072	0.0877375	0.19476	0.024851	0.0245125	0.0394861	0.0470102	0.0539077	0.0446111	0.0319394	0.0647411	0.0398619	0.0404039	0.0550466	0.0295397	0.0850824	0.0132277	0.0284891	0.0170678	0.03058	0.061452	0.0325273	0.0294854	3.306337
18180	-15798.7	-15811.9	13.2	0.11639	0.099979	0.113083	0.11109	0.122694	0.0681017	0.127442	0.0600206	0.0868233	0.161743	0.0761229	0.08358	0.1155	0.0906888	0.111739	0.136762	0.141293	0.108009	0.10737	0.0677833	0.0775819	0.109353	0.165355	0.0338181	0.0188991	0.0283413	0.0397803	0.0337966	0.0236276	0.0344306	0.0512308	0.0551569	0.0270693	0.0533882	0.0238895	0.0792547	0.020695	0.0318456	0.0122906	0.0401088	0.0422434	0.0246702	0.0358707	3.168913
18190	-15798.5	-15810.9	12.4589	0.110919	0.12105	0.110875	0.0914116	0.110579	0.0800699	0.132235	0.064746	0.103781	0.155272	0.0761229	0.0811051	0.0970024	0.104358	0.116675	0.141103	0.120132	0.120213	0.108907	0.0855962	0.0870881	0.0754423	0.16579	0.0308792	0.0251993	0.034258	0.0426163	0.0337966	0.0362315	0.0326298	0.0512308	0.0491632	0.0297234	0.0543081	0.0367466	0.0999437	0.0287085	0.0249508	0.012852	0.0412922	0.0528171	0.0293228	0.0358707	3.243016
18200	-15799.6	-15812.9	13.3313	0.137992	0.108831	0.10813	0.0978977	0.105774	0.0889523	0.112187	0.0649481	0.108543	0.141566	0.0836534	0.0939364	0.085891	0.0956644	0.0972789	0.143222	0.119683	0.0960351	0.104861	0.0787371	0.0876013	0.0972599	0.16579	0.0247626	0.0359027	0.0287925	0.0329168	0.0445085	0.029597	0.0244642	0.0454988	0.0459356	0.0288004	0.0482491	0.0462451	0.0716478	0.0289875	0.0251815	0.0222569	0.0298814	0.0491853	0.0332747	0.0352501	3.155773
18210	-15803.2	-15816.1	12.8678	0.110054	0.114964	0.0925525	0.0931625	0.126892	0.0889523	0.121181	0.0693823	0.108543	0.189203	0.0674397	0.0859131	0.0985183	0.0922812	0.116623	0.133158	0.116825	0.127741	0.110805	0.0787371	0.0999865	0.0699218	0.158871	0.0338491	0.0340609	0.0308338	0.0414052	0.0456189	0.0214683	0.0400324	0.0663021	0.0323314	0.0176658	0.0407852	0.0257849	0.0960056	0.0305986	0.0364043	0.0132341	0.0265164	0.0380358	0.0235779	0.0359143	3.20213
18220	-15800.8	-15813.5	12.7622	0.116414	0.0941157	0.0960667	0.121873	0.126892	0.0736572	0.143899	0.0707286	0.0874897	0.144145	0.0778507	0.075304	0.120152	0.0873862	0.119756	0.125	0.117397	0.107848	0.121982	0.0812946	0.107699	0.0833099	0.158394	0.0372155	0.021217	0.0467836	0.0534879	0.0489721	0.0316441	0.0250218	0.0442001	0.0439583	0.0318637	0.0336189	0.0383157	0.0735309	0.0320907	0.037816	0.0206548	0.0345344	0.0448045	0.022409	0.0318942	3.212688
18230	-15808.8	-15822	13.1798	0.131412	0.0867013	0.0970508	0.0959896	0.14322	0.0777276	0.14213	0.0983369	0.111829	0.155722	0.0550324	0.0922547	0.0746861	0.0910079	0.119373	0.114301	0.111794	0.11873	0.116241	0.0807257	0.0880247	0.0800693	0.136359	0.0309957	0.0254842	0.0236336	0.0490104	0.0441266	0.0167543	0.0240363	0.0674501	0.0515724	0.0286318	0.0332152	0.0284028	0.0761335	0.0461521	0.0327622	0.0176366	0.0480329	0.0549791	0.0279102	0.0252877	3.170926
18240	-15803.4	-15816.8	13.3924	0.126192	0.0817051	0.115558	0.118051	0.104397	0.0771757	0.107653	0.0925755	0.0921332	0.176915	0.0803102	0.0783178	0.108251	0.0912173	0.119373	0.114301	0.11808	0.102228	0.0933831	0.0871874	0.0773763	0.0670205	0.180132	0.0426449	0.0189763	0.0276633	0.0610213	0.0397268	0.0067754	0.0196691	0.0519048	0.0577885	0.0287091	0.0488858	0.0317	0.0792655	0.0307749	0.03455	0.0296901	0.0352884	0.0414982	0.0309292	0.0226681	3.149664
18250	-15805.2	-15817.8	12.6554	0.118848	0.0997359	0.0977047	0.112752	0.119668	0.0791408	0.129734	0.0729386	0.103657	0.213882	0.093857	0.0853844	0.0872928	0.0807298	0.117201	0.129721	0.130388	0.0937245	0.124913	0.0725538	0.0836924	0.0842286	0.18664	0.0245943	0.0316003	0.0234202	0.0252597	0.0388746	0.0143544	0.0157977	0.0556018	0.043572	0.0331707	0.0623623	0.0497066	0.0706661	0.0265491	0.0394462	0.0270453	0.0407073	0.0333701	0.0231263	0.0257518	3.223364
18260	-15803.9	-15815.6	11.7835	0.137766	0.102485	0.110325	0.115262	0.119257	0.0954906	0.126074	0.0884734	0.0864558	0.175753	0.0834067	0.0839142	0.105737	0.111542	0.0990747	0.155388	0.132757	0.120831	0.107477	0.0830351	0.0862283	0.100092	0.17539	0.0338307	0.0278858	0.0268192	0.0577752	0.0299438	0.0110972	0.0184072	0.0565822	0.0393077	0.0433546	0.0395049	0.0214651	0.0901939	0.0410545	0.031412	0.0248093	0.0242403	0.0385467	0.0256558	0.0264518	3.310555
18270	-15808.8	-15821.9	13.0573	0.126017	0.0969144	0.100481	0.101988	0.117591	0.0888859	0.111673	0.0752483	0.120993	0.155192	0.0868901	0.0631343	0.0932937	0.0932433	0.114023	0.136888	0.119509	0.118016	0.121581	0.0685524	0.0669544	0.0810593	0.162008	0.0336807	0.027448	0.0250932	0.0510556	0.0606618	0.00752361	0.00926568	0.0412844	0.0424397	0.0303903	0.0693145	0.0390899	0.0657666	0.0481034	0.0359559	0.0216258	0.0356302	0.0463986	0.0256558	0.0466573	3.183179
18280	-15807.5	-15819.8	12.3219	0.115087	0.114277	0.116308	0.0874611	0.115434	0.0896485	0.14552	0.0750424	0.11335	0.158467	0.0766831	0.080849	0.101533	0.0932433	0.122186	0.110344	0.115424	0.11369	0.146749	0.0883538	0.0907313	0.0951957	0.167421	0.0357376	0.0250194	0.0393045	0.0534843	0.0326798	0.0219369	0.0115104	0.0450531	0.0733856	0.0229604	0.0574575	0.0404439	0.0825048	0.0203698	0.0277005	0.0128013	0.0232129	0.044822	0.0221946	0.0311413	3.25672
18290	-15806.4	-15818.3	11.9385	0.133294	0.112571	0.0890776	0.101226	0.136935	0.065186	0.125633	0.0632598	0.0787762	0.172502	0.0794733	0.0825775	0.101816	0.0955209	0.123756	0.128158	0.151686	0.116439	0.128311	0.0580826	0.105714	0.106752	0.174444	0.030804	0.024755	0.0384309	0.0481866	0.0509234	0.025838	0.0163141	0.0581207	0.0315499	0.0348274	0.0510338	0.0290274	0.0712442	0.0372967	0.0429554	0.0230291	0.0446627	0.0495683	0.0259046	0.0293941	3.295057
18300	-15805.2	-15818.4	13.2251	0.142958	0.104991	0.0839448	0.111153	0.119496	0.0785262	0.0839853	0.0646559	0.095369	0.163379	0.0650434	0.0892934	0.116507	0.117491	0.116347	0.152843	0.11141	0.105795	0.120705	0.0742353	0.07758	0.0851743	0.151712	0.0305378	0.024755	0.0237607	0.0511596	0.0444349	0.0152124	0.0253867	0.0635363	0.0593839	0.0356089	0.0530923	0.0233822	0.0705818	0.0255955	0.0289776	0.019276	0.0399687	0.0469496	0.0202596	0.0319491	3.166402
18310	-15803.5	-15815.9	12.4041	0.125245	0.0936113	0.0845277	0.10742	0.123098	0.0815238	0.131326	0.0788081	0.0944756	0.157911	0.080672	0.0862335	0.09043	0.10067	0.123152	0.169316	0.114414	0.104146	0.127453	0.0751317	0.108603	0.0939007	0.172915	0.0531236	0.020279	0.0368967	0.0336298	0.0338759	0.0302558	0.023681	0.0598728	0.0427679	0.0246949	0.0414421	0.0253134	0.0610879	0.0243921	0.0289776	0.0188626	0.0423444	0.0433852	0.0257875	0.0528455	3.248498
18320	-15805.4	-15817.7	12.2405	0.115653	0.121517	0.124147	0.0935174	0.101477	0.0800019	0.130389	0.0788081	0.100122	0.161641	0.0812919	0.093816	0.0863936	0.111592	0.10353	0.151443	0.114874	0.102797	0.127545	0.0746118	0.0852081	0.101539	0.195148	0.0381758	0.0328399	0.018201	0.0523092	0.041557	0.0117461	0.0231683	0.0456659	0.0524816	0.021824	0.0454598	0.0344826	0.0750069	0.0387476	0.0398025	0.010935	0.0458424	0.052179	0.0170898	0.030279	3.264856
18330	-15809.9	-15822.4	12.5	0.12218	0.0915423	0.0872414	0.0936754	0.0993476	0.0893691	0.144591	0.0696655	0.098004	0.178807	0.0680409	0.0807658	0.08915	0.131473	0.116437	0.141361	0.114348	0.11768	0.137682	0.0700506	0.0958778	0.0607487	0.176159	0.0528641	0.0375123	0.0256399	0.0358141	0.0319439	0.0170869	0.020801	0.0654899	0.0524816	0.0247357	0.0622954	0.0384268	0.090227	0.0251834	0.0319852	0.0157342	0.035907	0.0485868	0.0316037	0.0203889	3.238905
18340	-15801	-15814.4	13.4841	0.125209	0.0961232	0.0949358	0.129675	0.102252	0.0714711	0.126553	0.0804955	0.0974466	0.163558	0.0796774	0.0808381	0.0988398	0.0837518	0.113326	0.113264	0.144402	0.102764	0.115408	0.0683024	0.0844707	0.0925684	0.165317	0.0259028	0.0273107	0.0339089	0.0402727	0.048127	0.0257468	0.0263803	0.0656827	0.0352025	0.0228226	0.0525089	0.0180592	0.0791958	0.0410047	0.0305518	0.0165048	0.0245369	0.0386672	0.0194778	0.0379813	3.140496
18350	-15809.2	-15821.6	12.4144	0.134366	0.113845	0.0924507	0.0944309	0.112545	0.0832156	0.10379	0.0940409	0.100691	0.180667	0.0738289	0.0934898	0.0972088	0.0972361	0.117721	0.138534	0.136076	0.0961842	0.108517	0.0838758	0.0968335	0.0762508	0.203404	0.0286499	0.0271169	0.028699	0.0480517	0.038175	0.0152189	0.0303881	0.069379	0.0363374	0.026429	0.0319353	0.0405149	0.0572095	0.0117599	0.0374004	0.0312941	0.0358264	0.0583028	0.0333796	0.0321954	3.247464
18360	-15800	-15814	13.9909	0.12684	0.08923	0.091277	0.0988959	0.104071	0.089997	0.0971736	0.0695531	0.0844616	0.148017	0.0856766	0.0933351	0.1008	0.095217	0.118039	0.128207	0.10599	0.118581	0.105574	0.0699859	0.0978172	0.0763856	0.159466	0.0295996	0.0211697	0.0240994	0.05048	0.0498467	0.0226552	0.0217483	0.0578297	0.0405663	0.0298285	0.0368657	0.0407363	0.0792032	0.0267577	0.0394976	0.017888	0.0472443	0.0368591	0.0301559	0.0321954	3.089817
18370	-15797.6	-15810.8	13.183	0.132053	0.100482	0.0868264	0.102766	0.105215	0.0745585	0.117592	0.0834739	0.106864	0.166785	0.0585907	0.0881003	0.0951452	0.104766	0.11747	0.131381	0.113001	0.0994241	0.123274	0.0744927	0.0959002	0.0904955	0.177952	0.0373721	0.0291021	0.0231668	0.0531837	0.0476519	0.0107438	0.0147059	0.0530159	0.0464759	0.0234389	0.0401162	0.0418195	0.0613514	0.0295804	0.0435169	0.0353415	0.0374743	0.0374754	0.0252816	0.0331857	3.170606
18380	-15808.5	-15821.1	12.5649	0.12375	0.107675	0.0962856	0.0909223	0.111603	0.0944392	0.141235	0.0809234	0.0862003	0.199033	0.0594792	0.104077	0.0838852	0.102479	0.0923986	0.143319	0.120781	0.12426	0.139896	0.0924842	0.099637	0.0771947	0.156989	0.0327317	0.0242094	0.0233214	0.045942	0.0484667	0.0338012	0.0161468	0.0467387	0.0619834	0.0162776	0.0412924	0.0370734	0.0638442	0.0267154	0.0317115	0.0351638	0.0305279	0.0459951	0.0187408	0.0227922	3.232422
18390	-15799.7	-15813.2	13.4537	0.109331	0.100133	0.102698	0.0873505	0.12935	0.0837545	0.116663	0.063867	0.102447	0.173415	0.0726711	0.101268	0.0818586	0.114975	0.103885	0.124017	0.132915	0.106223	0.126678	0.076266	0.085853	0.084126	0.156931	0.0300772	0.0193806	0.0346294	0.0327164	0.0477333	0.019407	0.00951713	0.0520285	0.0432178	0.0310827	0.043233	0.0253396	0.0950062	0.0401132	0.0321529	0.0193826	0.0274727	0.0393677	0.0289731	0.0360306	3.143538
18400	-15803.4	-15817	13.5603	0.109331	0.10734	0.0924942	0.116113	0.104429	0.0945868	0.124	0.0888702	0.0857552	0.177603	0.0732578	0.0954561	0.0818586	0.0923267	0.107629	0.129239	0.147791	0.103369	0.118872	0.09226	0.0955996	0.0944044	0.133516	0.0445891	0.0223485	0.034996	0.0559597	0.0352166	0.0171326	0.0152786	0.0463588	0.0398688	0.0269012	0.0352873	0.0260378	0.068471	0.018968	0.0210343	0.0187617	0.0322273	0.0445265	0.029292	0.0335215	3.132878
18410	-15797.1	-15809.5	12.4868	0.120544	0.0875593	0.0923109	0.0893051	0.104564	0.0817883	0.122757	0.0798839	0.10766	0.171655	0.0789753	0.0829104	0.0911371	0.0958123	0.120311	0.127936	0.15136	0.111357	0.112441	0.0697142	0.0947624	0.0926401	0.181293	0.0517018	0.0333667	0.0441213	0.0354528	0.0568397	0.0181334	0.0125249	0.0570321	0.0481487	0.0278746	0.0378905	0.0375417	0.0799328	0.0275461	0.0377509	0.0193915	0.0293439	0.0500667	0.0320627	0.0348243	3.240223
18420	-15803	-15816.4	13.3708	0.139629	0.0995064	0.0795455	0.0907354	0.106052	0.0806767	0.118406	0.0752361	0.0990358	0.188097	0.0822627	0.0861108	0.0957508	0.0858571	0.106091	0.116517	0.135282	0.0953688	0.102325	0.072922	0.0718073	0.0834008	0.191343	0.0279055	0.0229208	0.0299592	0.0369699	0.0508236	0.015431	0.0350935	0.0510423	0.0437385	0.0409791	0.0485538	0.02106	0.0638578	0.0333923	0.0370656	0.0314744	0.0418862	0.054198	0.0260855	0.0374275	3.151824
18430	-15798.1	-15811.6	13.4179	0.107866	0.111206	0.0982734	0.0976661	0.101915	0.0828675	0.105175	0.0981173	0.0780256	0.158788	0.0638185	0.0931341	0.0920582	0.0932312	0.101438	0.138272	0.116044	0.123976	0.107988	0.0778178	0.083873	0.0806816	0.172937	0.0380763	0.0164218	0.0377966	0.049787	0.0427365	0.0171655	0.0247421	0.0628014	0.0387487	0.031325	0.0503449	0.0341696	0.0849573	0.033515	0.0428011	0.0218258	0.0406382	0.0402737	0.0216031	0.0322194	3.147119
18440	-15804.2	-15817	12.8891	0.12048	0.0905049	0.116107	0.0806279	0.107391	0.0824366	0.136569	0.0822426	0.0972018	0.165307	0.0785587	0.079816	0.0876271	0.0997785	0.115775	0.11876	0.128489	0.105889	0.115105	0.0864093	0.0745467	0.0920889	0.172941	0.0352943	0.0406083	0.0400647	0.0489712	0.0255718	0.0166583	0.0242848	0.0492232	0.0394687	0.0314125	0.050833	0.0521885	0.0649555	0.0255967	0.0603922	0.0131347	0.0481547	0.0421019	0.0242012	0.0322348	3.200001
18450	-15814	-15826.9	12.8382	0.115968	0.12443	0.118311	0.0913562	0.110173	0.100878	0.106772	0.0870466	0.104044	0.145353	0.0910236	0.0896044	0.0901152	0.103319	0.0888781	0.123119	0.123819	0.112311	0.145937	0.0874443	0.0745467	0.0899999	0.143956	0.0447017	0.0233843	0.0299184	0.0471086	0.0394463	0.0128824	0.0241216	0.0562627	0.0415218	0.0331223	0.0375999	0.0349756	0.0495619	0.0356161	0.0603922	0.0283837	0.0321514	0.0387967	0.0293251	0.0374135	3.205092
18460	-15795.7	-15808.4	12.6712	0.150964	0.114522	0.0973555	0.0945508	0.100795	0.0702305	0.13818	0.07037	0.10329	0.194409	0.0682374	0.0797661	0.0950284	0.0892674	0.108211	0.132983	0.111168	0.131772	0.123581	0.0678061	0.0929357	0.0881913	0.180866	0.0293674	0.0206889	0.0383451	0.0498504	0.0312214	0.0229024	0.025691	0.0437901	0.047012	0.0237474	0.0423371	0.0390423	0.0781927	0.0247018	0.0335864	0.0242103	0.038771	0.0458055	0.0300981	0.0279447	3.221786
18470	-15808	-15820.5	12.4984	0.119955	0.0927625	0.0895838	0.12302	0.116427	0.081499	0.153313	0.0641266	0.101372	0.173793	0.0920324	0.0888643	0.106805	0.0969053	0.110312	0.132459	0.133084	0.13568	0.127447	0.0718539	0.0807022	0.0726823	0.163456	0.0223391	0.0191151	0.0446988	0.0500054	0.0326961	0.00960376	0.0200196	0.0652869	0.0345758	0.0193316	0.0449793	0.0390423	0.0812435	0.0552894	0.0255219	0.0121759	0.0322061	0.0329704	0.0337832	0.0360528	3.239073
18480	-15802.5	-15814.9	12.4073	0.143517	0.0937974	0.0923236	0.111648	0.113058	0.0829353	0.123442	0.0836825	0.0844941	0.185711	0.0811829	0.0906903	0.0848396	0.107247	0.106288	0.144649	0.128264	0.112329	0.113563	0.085009	0.0781035	0.0986344	0.181534	0.0467102	0.00829486	0.0225558	0.0383424	0.0420098	0.0217622	0.0258472	0.0636306	0.0447974	0.0223157	0.047794	0.0298385	0.0904113	0.0155634	0.0366211	0.0193136	0.0388439	0.0506292	0.0205107	0.0354405	3.248176
18490	-15805.8	-15819.4	13.5632	0.116423	0.105639	0.0896177	0.0873623	0.105373	0.067644	0.119054	0.0673348	0.09132	0.176823	0.0773653	0.0903996	0.0984048	0.094441	0.124082	0.139881	0.128803	0.0864207	0.123697	0.0895523	0.0807582	0.0792519	0.163788	0.0233121	0.0413473	0.0334097	0.0472965	0.0388256	0.0165191	0.0265232	0.0392723	0.0481507	0.0223157	0.0566693	0.0505185	0.0745805	0.033595	0.0433972	0.0113485	0.0203567	0.0457467	0.0221014	0.0338706	3.132593
18500	-15803.1	-15815.7	12.5981	0.136112	0.0894474	0.107213	0.119851	0.113274	0.0650315	0.114631	0.0789525	0.12085	0.17165	0.0759314	0.0956302	0.0935483	0.102645	0.105291	0.14481	0.109885	0.10724	0.117495	0.0817318	0.100654	0.0670974	0.166612	0.0452654	0.0365359	0.0191951	0.0591427	0.0313582	0.0148219	0.0299016	0.0614885	0.0520903	0.0205473	0.0515289	0.0363628	0.0616304	0.0410057	0.0273048	0.0196401	0.0349317	0.0452019	0.0299802	0.0255806	3.229096
18510	-15807	-15820.3	13.3078	0.131418	0.0916193	0.114098	0.084822	0.0987845	0.0770956	0.134118	0.0876369	0.089166	0.146921	0.0871336	0.0921122	0.0896938	0.0818395	0.121316	0.133936	0.121309	0.111003	0.110416	0.077941	0.102326	0.0861503	0.150761	0.0326007	0.0279711	0.0247693	0.0512637	0.0321087	0.00908954	0.0189537	0.0400771	0.0667081	0.0311515	0.0572517	0.0247583	0.0984613	0.0230475	0.0335395	0.0262442	0.031675	0.0444975	0.0274196	0.0349243	3.158128
18520	-15804.6	-15817.4	12.727	0.140778	0.115637	0.0852676	0.111368	0.0977572	0.0987095	0.130929	0.0949378	0.109503	0.15733	0.0793264	0.0738626	0.0855142	0.0863123	0.111072	0.132529	0.140793	0.114121	0.131086	0.0655262	0.0873898	0.0865418	0.14532	0.0227222	0.0172612	0.0183335	0.0594585	0.0428721	0.013879	0.0272133	0.0532466	0.0512953	0.0274028	0.0554715	0.0322949	0.0713432	0.0365187	0.0383012	0.0255404	0.0450151	0.0446285	0.0297483	0.0220544	3.216212
18530	-15799	-15811.2	12.2788	0.125238	0.100892	0.102738	0.0912444	0.130374	0.0701983	0.104088	0.0651464	0.106008	0.181544	0.0793264	0.0881398	0.104693	0.108265	0.112784	0.141854	0.143868	0.108704	0.129757	0.0742288	0.0919709	0.0826155	0.183151	0.0422798	0.031283	0.039456	0.0594585	0.0370882	0.0110022	0.0206181	0.043007	0.0569873	0.0287494	0.0514242	0.020279	0.0633917	0.0334352	0.0293473	0.019065	0.0308465	0.0519621	0.0262208	0.0382968	3.261026
18540	-15799.4	-15812	12.6846	0.131914	0.0933227	0.102738	0.100392	0.100369	0.0830808	0.118911	0.0661272	0.0956777	0.198111	0.0872479	0.085162	0.0874657	0.0971344	0.127872	0.139094	0.127897	0.104797	0.146663	0.0666029	0.0793289	0.0819197	0.182648	0.0347145	0.0382042	0.0289135	0.0551681	0.0356737	0.0119925	0.0289348	0.0521995	0.0429345	0.0317476	0.0514242	0.0271522	0.0723173	0.0344708	0.0369897	0.0217421	0.0285621	0.036318	0.0234968	0.0230153	3.220448
18550	-15811.5	-15824.2	12.6909	0.113267	0.0960891	0.0913822	0.107033	0.113847	0.0637437	0.117921	0.101682	0.0756956	0.18568	0.0811779	0.0870718	0.104068	0.105948	0.118695	0.099838	0.120494	0.100418	0.107352	0.0697092	0.107393	0.101344	0.17188	0.0450774	0.0339119	0.0318099	0.0555796	0.045968	0.0157652	0.0255157	0.0520777	0.0411183	0.0274688	0.0381542	0.0285603	0.0879857	0.0471239	0.0369897	0.0230793	0.0478726	0.0308816	0.0253221	0.0378279	3.219819
18560	-15797.6	-15809.8	12.148	0.122949	0.094057	0.0990361	0.0891682	0.124776	0.0820177	0.129464	0.0784673	0.11097	0.178595	0.0854016	0.0765459	0.0945721	0.101148	0.132349	0.127646	0.127287	0.125249	0.123151	0.0581863	0.0978541	0.0897706	0.168201	0.032315	0.0242371	0.037241	0.0569114	0.0361702	0.0289317	0.0242709	0.052588	0.0518784	0.0192858	0.0436916	0.033006	0.0832365	0.0288409	0.0360983	0.0354769	0.036785	0.0333935	0.0293579	0.0335318	3.27411
18570	-15797	-15809.9	12.9844	0.119003	0.10305	0.081989	0.101648	0.10303	0.0839919	0.113162	0.0732606	0.106201	0.18526	0.0894378	0.0765196	0.0937828	0.114326	0.114384	0.148228	0.143383	0.101622	0.115133	0.0779857	0.0774167	0.0943447	0.174568	0.0297649	0.0281853	0.0298589	0.041283	0.0512978	0.0132476	0.0244987	0.052588	0.049126	0.029044	0.0362011	0.0250496	0.0802085	0.0205034	0.0301713	0.0174914	0.0350087	0.0473656	0.0224111	0.0354365	3.190467
18580	-15799.6	-15812.4	12.7482	0.125583	0.108568	0.10971	0.104383	0.0952009	0.0922931	0.140018	0.0750574	0.105089	0.148929	0.067384	0.0863706	0.0970222	0.115442	0.119523	0.142281	0.137315	0.11268	0.122098	0.0732082	0.0942789	0.0851776	0.157269	0.0235795	0.0267262	0.0356899	0.0640121	0.0316081	0.0197206	0.0198609	0.0725503	0.0342189	0.032693	0.0455649	0.022048	0.0745914	0.0305917	0.029121	0.0150043	0.0303239	0.0373388	0.0267174	0.0272426	3.214086
18590	-15805.1	-15817.7	12.6115	0.111745	0.119147	0.0983693	0.100624	0.117415	0.0976076	0.131139	0.0693969	0.099163	0.151781	0.0699162	0.0861205	0.0946506	0.0965242	0.127967	0.1371	0.129852	0.0910789	0.124507	0.0782553	0.0858444	0.0982809	0.187678	0.0389932	0.0140348	0.0336103	0.0446386	0.0299481	0.00939503	0.0256679	0.0593618	0.0423111	0.0323376	0.0343646	0.0359395	0.0956808	0.0371934	0.0399349	0.0219121	0.0221513	0.0329135	0.0247982	0.0484136	3.227763
18600	-15809.3	-15821.5	12.229	0.116385	0.0876776	0.102913	0.11001	0.137827	0.0876836	0.121363	0.0771906	0.0797027	0.182	0.0599657	0.0903894	0.0922268	0.0790998	0.126294	0.129957	0.145877	0.0951033	0.113508	0.0849617	0.10795	0.102068	0.157425	0.0357451	0.0243206	0.0247276	0.0600332	0.0506126	0.0135019	0.032868	0.0598894	0.0421909	0.0213721	0.0549498	0.0193018	0.0850796	0.0267149	0.0420629	0.0342699	0.034367	0.0507157	0.0254221	0.0402836	3.266006
18610	-15806.9	-15818.8	11.9186	0.13801	0.0917361	0.116953	0.097133	0.101987	0.0875402	0.155712	0.0919764	0.0923212	0.183559	0.0669217	0.0916234	0.122927	0.115012	0.101961	0.139878	0.124835	0.147013	0.133505	0.0725428	0.076143	0.0725887	0.171088	0.0427303	0.0275276	0.0306915	0.0451203	0.0414283	0.0197355	0.0141325	0.0415805	0.0408172	0.0289473	0.0321962	0.0337243	0.0824194	0.0240649	0.0347484	0.0224096	0.0374181	0.0375522	0.0289696	0.0378683	3.297047
18620	-15803.7	-15815.7	12.0566	0.137886	0.101845	0.0929229	0.102602	0.126666	0.0880268	0.127765	0.0734116	0.0888166	0.173169	0.0917554	0.0694934	0.106642	0.0964372	0.105548	0.148446	0.115133	0.119341	0.157163	0.0709806	0.0939885	0.084527	0.16847	0.0406901	0.0271023	0.0306915	0.0525408	0.0283216	0.0333365	0.0255469	0.0525194	0.0465233	0.0296457	0.0428134	0.0337243	0.0777782	0.021082	0.0614157	0.0188669	0.0307352	0.0539541	0.0176714	0.0172549	3.28325
18630	-15805.3	-15817.7	12.3464	0.136374	0.101462	0.0949269	0.121316	0.10994	0.0583244	0.123768	0.0623143	0.0858306	0.158226	0.0913747	0.102363	0.106211	0.103279	0.104258	0.131226	0.132614	0.120149	0.138095	0.0677432	0.0879125	0.0843239	0.179908	0.0355755	0.0254502	0.0306915	0.0445731	0.0519054	0.0149008	0.0133201	0.0712256	0.0465233	0.0159304	0.0429548	0.0407807	0.0919432	0.0251378	0.0349028	0.0226101	0.0443925	0.0401868	0.025799	0.0335279	3.25427
18640	-15810.1	-15824.1	13.9375	0.128692	0.117532	0.0949269	0.105326	0.0858243	0.0818893	0.119092	0.0623143	0.100446	0.151658	0.0867401	0.0842582	0.105938	0.10255	0.133058	0.129838	0.120297	0.130857	0.104419	0.0642945	0.0892797	0.0839342	0.155995	0.0345547	0.0101529	0.0204485	0.0337201	0.0324762	0.0135233	0.0164889	0.057311	0.0472884	0.0242238	0.0477539	0.0299317	0.080543	0.0271066	0.0277374	0.0310371	0.0293552	0.0410113	0.0228086	0.0285227	3.095155
18650	-15808.1	-15821.3	13.2045	0.133359	0.108788	0.101947	0.0996908	0.105204	0.0869549	0.112006	0.080406	0.0972691	0.14246	0.0628736	0.0693512	0.0894049	0.0992479	0.0842397	0.149427	0.137985	0.136131	0.127363	0.0730513	0.0796976	0.0801258	0.195323	0.0258722	0.0309988	0.0218216	0.0463141	0.0396385	0.0152488	0.0241647	0.0489005	0.0348874	0.0387259	0.0448858	0.0293998	0.0845141	0.035496	0.0513056	0.0232561	0.0376681	0.0363056	0.0156595	0.0310917	3.168461
