Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1124	0	-445.283	-426.504	-18.7789	301679.8	8.224878	0.997687	0.999408	1.00059	1.00232	4.241228
1125	1	-424.289	-415.503	-8.78566	489737.3	9.830532	0.998184	0.999535	1.00046	1.00182	3.097912
1126	0	-437.214	-421.989	-15.2249	949574.7	9.719414	0.998696	0.999667	1.00033	1.0013	3.759533
1127	1	-431.772	-416.362	-15.41	511571.3	6.402284	0.998223	0.999546	1.00045	1.00178	3.688127
1128	0	-441.144	-428.592	-12.5529	758277.5	9.416974	0.998541	0.999627	1.00037	1.00146	3.492179
1129	1	-442.062	-428.233	-13.8287	4149.037	7.881148	0.980336	0.994891	1.00497	1.0198	3.62808
1130	0	-432.563	-416.38	-16.184	536570.9	8.355216	0.998265	0.999556	1.00044	1.00174	3.923474
1131	1	-424.155	-414.143	-10.0121	870018.2	9.171588	0.998638	0.999652	1.00035	1.00136	3.218929
1132	0	-430.666	-415.098	-15.5684	963096.3	8.487749	0.998705	0.999669	1.00033	1.0013	3.847755
1133	1	-437.022	-416.478	-20.5438	907614.1	7.675168	0.998666	0.999659	1.00034	1.00133	4.491852
1134	0	-434.497	-418.644	-15.8534	770513.4	9.08894	0.998552	0.99963	1.00037	1.00145	3.859839
1135	1	-439.103	-424.918	-14.1844	19036.63	8.161653	0.990802	0.997632	1.00234	1.00923	3.681492
1136	0	-430.442	-416.073	-14.3691	430634.8	9.151532	0.998064	0.999505	1.00049	1.00194	3.694632
1137	1	-444.168	-424.14	-20.0282	645632.4	6.846787	0.998419	0.999596	1.0004	1.00158	4.433745
1138	0	-436.365	-419.988	-16.377	751747.5	9.855683	0.998534	0.999625	1.00037	1.00147	3.8683
1139	1	-433.446	-419.511	-13.9355	139029.8	12.18129	0.996593	0.999127	1.00087	1.00341	3.465092
1140	0	-428.414	-413.05	-15.3635	739306.4	8.510271	0.998522	0.999622	1.00038	1.00148	3.823232
1141	1	-442.725	-429.93	-12.7953	936389.8	10.84475	0.998687	0.999664	1.00034	1.00131	3.457997
1142	0	-434.635	-420.598	-14.0377	919096.6	8.166889	0.998674	0.999661	1.00034	1.00133	3.663635
1143	1	-436.298	-416.877	-19.4215	122064.4	8.618438	0.996364	0.999068	1.00093	1.00364	4.291957
1144	0	-440.604	-427.103	-13.5016	412866.5	7.801807	0.998022	0.999494	1.0005	1.00198	3.582284
1145	1	-439.716	-422.76	-16.9569	318199.4	8.585959	0.997748	0.999424	1.00057	1.00225	4.007388
1146	0	-426.535	-418.046	-8.48891	618221.1	9.463857	0.998384	0.999587	1.00041	1.00162	3.061783
1147	1	-433.625	-418.441	-15.1844	196427.4	8.031206	0.997133	0.999266	1.00073	1.00287	3.802855
1148	0	-431.847	-415.425	-16.4218	407165.2	8.804685	0.998009	0.99949	1.00051	1.00199	3.936377
1149	1	-425.501	-415.296	-10.2057	335053.8	11.71138	0.997805	0.999438	1.00056	1.0022	3.182821
1150	0	-436.34	-416.62	-19.7203	847428.9	7.416547	0.99862	0.999647	1.00035	1.00138	4.391909
1151	1	-433.976	-420.354	-13.6216	591366.8	9.045738	0.998348	0.999577	1.00042	1.00165	3.615123
1152	0	-435.803	-416.705	-19.0978	394147.7	9.419885	0.997976	0.999482	1.00052	1.00203	4.186922
1153	1	-436.795	-421.452	-15.3429	229767.4	14.19788	0.997349	0.999321	1.00068	1.00265	3.399709
1154	0	-429.223	-411.231	-17.9917	503516.4	7.371373	0.998209	0.999542	1.00046	1.00179	4.1582
1155	1	-429.551	-419.966	-9.58526	262410.6	10.99651	0.99752	0.999365	1.00063	1.00248	3.157304
1156	0	-434.402	-420.489	-13.9129	57065.8	9.44561	0.994684	0.998636	1.00135	1.00533	3.635571
1157	1	-435.944	-420.372	-15.5716	407658.8	8.946874	0.99801	0.999491	1.00051	1.00199	3.834692
1158	0	-435.531	-424.209	-11.3225	680867.5	8.422707	0.99846	0.999606	1.00039	1.00154	3.344768
1159	1	-442.899	-427.337	-15.5623	913406.9	8.185642	0.99867	0.99966	1.00034	1.00133	3.850284
1160	0	-432.604	-422.55	-10.0542	58391.8	8.475453	0.994745	0.998652	1.00134	1.00527	3.197371
1161	1	-436.287	-424.352	-11.9353	564998.6	9.153052	0.998309	0.999568	1.00043	1.00169	3.428678
1162	0	-434.315	-424.547	-9.76799	221451.7	9.179547	0.9973	0.999309	1.00069	1.0027	3.192494
1163	1	-430.968	-415.94	-15.0286	414273.1	11.84776	0.998026	0.999495	1.0005	1.00198	3.583204
1164	0	-430.16	-415.543	-14.6172	181032.7	11.78253	0.997014	0.999235	1.00076	1.00299	3.553772
1165	1	-427.569	-414.129	-13.4403	626484.2	6.795436	0.998395	0.999589	1.00041	1.00161	3.462729
1166	0	-441.086	-428.274	-12.8116	827599.6	8.793227	0.998603	0.999643	1.00036	1.0014	3.526315
1167	1	-439.946	-426.085	-13.8606	298768.1	7.225956	0.997675	0.999405	1.00059	1.00233	3.583212
1168	0	-431.674	-417.646	-14.0281	93361.7	7.721354	0.995843	0.998934	1.00106	1.00416	3.645576
1169	1	-433.961	-421.831	-12.13	387690.5	7.409331	0.997959	0.999478	1.00052	1.00204	3.367625
1170	0	-431.778	-419.621	-12.1569	581903.9	9.385196	0.998334	0.999574	1.00043	1.00167	3.450604
1171	1	-433.077	-421.395	-11.6819	204018.3	10.29631	0.997187	0.99928	1.00072	1.00282	3.378384
1172	0	-442.089	-432.036	-10.0534	228116.5	8.731824	0.99734	0.999319	1.00068	1.00266	3.210157
1173	1	-441.491	-422.483	-19.0077	476419.9	5.692289	0.998159	0.999529	1.00047	1.00184	4.12369
1174	0	-430.33	-416.525	-13.8046	332425.5	6.800752	0.997796	0.999436	1.00056	1.00221	3.517235
1175	1	-439.27	-421.784	-17.4863	757963.9	6.522021	0.99854	0.999627	1.00037	1.00146	4.028848
1176	0	-430.749	-417.373	-13.3766	799071.5	7.358987	0.998578	0.999636	1.00036	1.00142	3.530854
1177	1	-427.442	-420.347	-7.09566	300025.4	9.529495	0.99768	0.999406	1.00059	1.00232	2.917046
1178	0	-431.761	-419.914	-11.8465	549232.1	10.79753	0.998285	0.999561	1.00044	1.00172	3.372788
1179	1	-433.543	-419.036	-14.5067	870054.2	11.92264	0.998638	0.999652	1.00035	1.00136	3.533105
1180	0	-432.546	-420.564	-11.9819	117781.5	9.832458	0.996299	0.999052	1.00094	1.00371	3.422998
1181	1	-430.716	-419.33	-11.3858	643160.5	10.06844	0.998415	0.999595	1.0004	1.00159	3.356611
1182	0	-439.534	-423.824	-15.7098	400955.5	8.437846	0.997993	0.999487	1.00051	1.00201	3.865387
1183	1	-433.135	-418.486	-14.6491	175671.1	9.426628	0.996969	0.999224	1.00077	1.00303	3.714353
1184	0	-428.887	-418.313	-10.5739	994717.4	9.190077	0.998726	0.999674	1.00033	1.00127	3.280415
1185	1	-443.358	-430.522	-12.8352	766903	11.90954	0.998549	0.999629	1.00037	1.00145	3.393817
1186	0	-430.137	-416.522	-13.6148	911973.8	6.049744	0.998669	0.99966	1.00034	1.00133	3.309014
1187	1	-439.69	-420.619	-19.0719	798628.2	6.059808	0.998578	0.999636	1.00036	1.00142	4.212781
1188	0	-434.941	-418.538	-16.403	913383.5	8.931481	0.99867	0.99966	1.00034	1.00133	3.928376
1189	1	-424.971	-414.629	-10.3415	732185.4	8.381778	0.998515	0.99962	1.00038	1.00149	3.225862
1190	0	-432.946	-417.806	-15.1399	276980.6	7.366771	0.997586	0.999382	1.00062	1.00242	3.771012
1191	1	-444.356	-428.918	-15.4388	514300.7	7.667637	0.998228	0.999547	1.00045	1.00177	3.82645
1192	0	-431.589	-421.265	-10.3238	518576	10.98752	0.998235	0.999549	1.00045	1.00177	3.224812
1193	1	-431.793	-420.644	-11.1486	368560.7	11.27388	0.997907	0.999464	1.00053	1.00209	3.286292
1194	0	-431.598	-417.379	-14.2194	205490.5	8.552545	0.997197	0.999282	1.00071	1.00281	3.688696
1195	1	-433.993	-418.595	-15.3975	738103.7	6.950515	0.998521	0.999622	1.00038	1.00148	3.769743
1196	0	-431.478	-421.388	-10.09	846815.1	7.201102	0.998619	0.999647	1.00035	1.00138	3.05687
1197	1	-428.588	-412.935	-15.653	263975	11.37988	0.997527	0.999367	1.00063	1.00248	3.676772
1198	0	-437.581	-423.287	-14.2937	60990.71	13.37285	0.994858	0.998681	1.00131	1.00515	3.395605
1199	1	-428.024	-417.762	-10.2622	807338.2	11.74876	0.998586	0.999638	1.00036	1.00142	3.185817
1200	0	-433.623	-419.672	-13.9509	608795	7.321911	0.998371	0.999583	1.00042	1.00163	3.605415
1201	1	-427.357	-415.706	-11.6509	66397.92	10.01966	0.995071	0.998736	1.00126	1.00494	3.384388
1202	0	-436.379	-424.666	-11.7136	353695.3	8.93613	0.997864	0.999453	1.00055	1.00214	3.403376
1203	1	-427.137	-418.194	-8.94294	346647.3	9.110548	0.997842	0.999448	1.00055	1.00216	3.100298
1204	0	-426.894	-416.586	-10.3077	159985.2	13.65449	0.996824	0.999187	1.00081	1.00318	3.079892
1205	1	-429.874	-419.864	-10.0094	320692.1	9.305635	0.997756	0.999426	1.00057	1.00225	3.220848
1206	0	-430.211	-422.603	-7.60837	666799	10.33888	0.998444	0.999602	1.0004	1.00156	2.982815
1207	1	-424.882	-415.73	-9.15221	714058	11.46238	0.998496	0.999615	1.00038	1.0015	3.102527
1208	0	-423.771	-413.924	-9.84648	753595.6	15.98977	0.998536	0.999626	1.00037	1.00146	2.897861
1209	1	-430.899	-417.079	-13.8197	80552.47	6.57599	0.995525	0.998853	1.00114	1.00448	3.477928
1210	0	-444.941	-435.458	-9.48344	869403.7	12.8568	0.998637	0.999651	1.00035	1.00136	3.064774
1211	1	-434.502	-419.35	-15.1512	805000.8	7.791017	0.998584	0.999638	1.00036	1.00142	3.793388
1212	0	-433.809	-420.452	-13.3564	883081	9.327375	0.998648	0.999654	1.00035	1.00135	3.579971
1213	1	-429.247	-417.711	-11.5357	717963.4	10.0681	0.9985	0.999616	1.00038	1.0015	3.371501
1214	0	-426.559	-412.278	-14.2805	718020.8	12.30405	0.9985	0.999616	1.00038	1.0015	3.48346
1215	1	-435.596	-421.9	-13.6961	900507.6	12.14986	0.998661	0.999658	1.00034	1.00134	3.447855
1216	0	-436.186	-421.361	-14.8245	797810.9	8.098439	0.998577	0.999636	1.00036	1.00142	3.759156
1217	1	-432.998	-419.757	-13.2414	886800.5	9.971002	0.998651	0.999655	1.00034	1.00135	3.545273
1218	0	-440.395	-424.108	-16.2871	773878.5	8.54637	0.998555	0.999631	1.00037	1.00145	3.93065
1219	1	-431.538	-417.38	-14.1587	494095.9	6.233724	0.998192	0.999538	1.00046	1.00181	3.451291
1220	0	-434.678	-420.473	-14.2044	859693.9	8.050182	0.998629	0.99965	1.00035	1.00137	3.681359
1221	1	-445.689	-429.262	-16.427	571185.7	8.331449	0.998319	0.99957	1.00043	1.00168	3.953124
1222	0	-432.152	-416.216	-15.9363	161635.7	5.778094	0.99684	0.999191	1.00081	1.00316	3.613372
1223	1	-432.91	-422.516	-10.3938	257220	7.928796	0.997495	0.999359	1.00064	1.00251	3.196942
1224	0	-425.009	-413.694	-11.3148	425992	9.395627	0.998053	0.999502	1.0005	1.00195	3.36082
1225	1	-432.349	-426.488	-5.86139	598392.8	9.323321	0.998357	0.99958	1.00042	1.00164	2.776172
1226	0	-428.143	-415.642	-12.5015	6010.6	10.19081	0.983652	0.995765	1.00414	1.01644	3.4625
1227	1	-440.436	-421.018	-19.4184	109454.4	7.574905	0.996161	0.999016	1.00098	1.00384	4.348101
1228	0	-426.035	-419.246	-6.78891	675556	10.63388	0.998454	0.999605	1.00039	1.00155	2.904765
1229	1	-433.642	-420.663	-12.9788	305283	9.43424	0.9977	0.999411	1.00059	1.0023	3.536971
1230	0	-430.791	-417.328	-13.463	233479.8	8.322639	0.997371	0.999327	1.00067	1.00263	3.597184
1231	1	-444.584	-428.059	-16.5256	817340.7	9.259941	0.998594	0.999641	1.00036	1.00141	3.923883
1232	0	-427.522	-415.401	-12.1205	613605.5	7.64976	0.998378	0.999585	1.00041	1.00162	3.392011
1233	1	-436.909	-419.562	-17.3463	891252.5	8.585283	0.998654	0.999656	1.00034	1.00135	4.052771
1234	0	-434.729	-423.437	-11.2919	792489.3	8.342698	0.998573	0.999635	1.00036	1.00143	3.33734
1235	1	-430.591	-413.925	-16.6657	290012.2	8.826411	0.997641	0.999396	1.0006	1.00236	3.963043
1236	0	-437.607	-420.347	-17.2603	192071.4	7.807392	0.997101	0.999258	1.00074	1.0029	4.064027
1237	1	-439.938	-431.205	-8.73252	517211	10.65417	0.998233	0.999548	1.00045	1.00177	3.087183
1238	0	-437.054	-424.061	-12.9927	30490.36	8.562657	0.99273	0.998131	1.00185	1.00729	3.545396
1239	1	-426.935	-420.016	-6.91935	456235.1	11.82585	0.998119	0.999519	1.00048	1.00188	2.899324
1240	0	-438.622	-423.915	-14.7065	35029.47	8.961314	0.993217	0.998257	1.00173	1.0068	3.737596
1241	1	-432.569	-418.358	-14.2109	5782.057	12.45909	0.983333	0.995681	1.00422	1.01677	3.465197
1242	0	-438.225	-420.384	-17.8406	780115.6	6.865753	0.998561	0.999632	1.00037	1.00144	4.115609
1243	1	-432.347	-426.374	-5.97358	492484.6	12.27915	0.998189	0.999537	1.00046	1.00181	2.808975
1244	0	-433.15	-420.008	-13.1423	936550	9.540422	0.998687	0.999664	1.00034	1.00131	3.551236
1245	1	-449.556	-428.895	-20.6611	997925.5	9.93074	0.998728	0.999675	1.00032	1.00127	4.294157
1246	0	-426.155	-412.884	-13.2709	683069.3	10.28102	0.998462	0.999607	1.00039	1.00154	3.533489
1247	1	-450.502	-434.23	-16.2718	279919.5	6.332716	0.997599	0.999385	1.00061	1.0024	3.809991
1248	0	-426.501	-412.99	-13.5105	237369	9.661237	0.997392	0.999332	1.00067	1.00261	3.585412
1249	1	-434.155	-420.175	-13.9801	80275.1	6.858098	0.995517	0.998851	1.00114	1.00449	3.552142
1250	0	-432.217	-419.318	-12.8986	727092.8	9.062129	0.99851	0.999619	1.00038	1.00149	3.535036
1251	1	-441.839	-424.102	-17.7365	509483.9	8.075776	0.99822	0.999545	1.00045	1.00178	4.1194
1252	0	-430.772	-424.389	-6.38311	276332.2	11.69124	0.997583	0.999381	1.00062	1.00242	2.856829
1253	1	-437.465	-423.365	-14.1002	982154.9	7.419326	0.998718	0.999672	1.00033	1.00128	3.634364
1254	0	-427.193	-419.169	-8.02454	170920.7	10.03062	0.996927	0.999213	1.00078	1.00308	3.022536
1255	1	-436.606	-422.639	-13.967	45985.07	9.364335	0.994079	0.99848	1.00151	1.00593	3.644189
1256	0	-425.176	-413.735	-11.4407	385596.3	9.526096	0.997954	0.999476	1.00052	1.00205	3.373046
1257	1	-423.737	-412.632	-11.1049	906453.1	8.994363	0.998665	0.999659	1.00034	1.00134	3.336203
1258	0	-431.432	-415.201	-16.2309	666156.4	8.244609	0.998443	0.999602	1.0004	1.00156	3.931144
1259	1	-435.222	-425.068	-10.1535	194219.4	12.39174	0.997117	0.999262	1.00074	1.00289	3.143262
1260	0	-438.343	-415.995	-22.3483	944792.7	6.100216	0.998693	0.999666	1.00033	1.00131	4.756589
1261	1	-427.603	-415.994	-11.6094	901307.1	9.931565	0.998661	0.999658	1.00034	1.00134	3.382654
1262	0	-435.852	-413.682	-22.1708	178309.8	6.91826	0.996991	0.99923	1.00077	1.00301	4.745106
1263	1	-445.345	-426.189	-19.1561	370992.5	6.811788	0.997914	0.999466	1.00053	1.00209	4.304695
1264	0	-440.783	-423.806	-16.9766	918806.9	7.372745	0.998674	0.999661	1.00034	1.00133	4.020545
1265	1	-441.248	-431.766	-9.48187	280606.9	8.744731	0.997601	0.999386	1.00061	1.0024	3.145336
1266	0	-430.516	-416.913	-13.6034	474996.3	7.368404	0.998156	0.999528	1.00047	1.00184	3.562601
1267	1	-439.167	-418.799	-20.3684	315102.7	7.001914	0.997736	0.999421	1.00058	1.00227	4.485251
1268	0	-440.561	-423.227	-17.3348	132081.5	8.598087	0.996505	0.999105	1.00089	1.0035	4.050822
1269	1	-439.84	-421.407	-18.4329	556139.9	7.216584	0.998296	0.999564	1.00043	1.0017	4.215769
1270	0	-440.159	-424.396	-15.7637	43695.93	8.823931	0.993926	0.99844	1.00155	1.00609	3.860938
1271	1	-434.896	-424.502	-10.3942	568487.5	8.668446	0.998315	0.999569	1.00043	1.00169	3.246663
1272	0	-447.664	-430.69	-16.9741	119656.1	6.503753	0.996328	0.999059	1.00094	1.00368	3.947742
1273	1	-435.406	-424.085	-11.3202	212697.2	8.259845	0.997245	0.999295	1.0007	1.00276	3.336368
1274	0	-437.095	-424.16	-12.9344	663193.2	7.562469	0.99844	0.999601	1.0004	1.00156	3.491015
1275	1	-432.234	-419.851	-12.3835	749897	9.262646	0.998533	0.999625	1.00037	1.00147	3.476533
1276	0	-445.75	-431.45	-14.2993	644390	6.800327	0.998417	0.999595	1.0004	1.00158	3.589905
1277	1	-440.139	-425.567	-14.5724	918994.7	9.239021	0.998674	0.999661	1.00034	1.00133	3.713731
1278	0	-431.065	-415.3	-15.7649	187458	9.146117	0.997066	0.999249	1.00075	1.00294	3.847409
1279	1	-438.481	-420.434	-18.0472	953321.6	6.397606	0.998698	0.999667	1.00033	1.0013	4.099422
1280	0	-439.913	-423.032	-16.8812	868598.6	10.21843	0.998636	0.999651	1.00035	1.00136	3.889946
1281	1	-423.834	-411.738	-12.0957	234008.4	7.30195	0.997374	0.999328	1.00067	1.00263	3.349414
1282	0	-443.623	-422.888	-20.7356	317284	5.244536	0.997744	0.999423	1.00058	1.00226	4.306787
1283	1	-427.965	-416.004	-11.9606	410332.6	10.3592	0.998016	0.999492	1.00051	1.00199	3.402954
1284	0	-442.521	-424.689	-17.8319	45410.08	5.406077	0.994041	0.99847	1.00152	1.00597	3.820195
1285	1	-436.599	-420.903	-15.6965	31493.06	11.41234	0.992846	0.998161	1.00182	1.00717	3.677796
1286	0	-431.923	-422.091	-9.83239	550625.5	11.02789	0.998288	0.999562	1.00044	1.00171	3.178688
1287	1	-438.323	-419.595	-18.7285	921170	8.177215	0.998676	0.999661	1.00034	1.00132	4.2375
1288	0	-427.518	-415.57	-11.9485	639404.8	13.5394	0.998411	0.999594	1.00041	1.00159	3.208328
1289	1	-427.368	-416.012	-11.3558	58672.71	10.69964	0.994757	0.998655	1.00134	1.00525	3.331523
1290	0	-426.724	-411.496	-15.2276	886754.7	9.832648	0.99865	0.999655	1.00034	1.00135	3.753084
1291	1	-433.134	-422.127	-11.0069	472704	9.098041	0.998152	0.999527	1.00047	1.00185	3.326704
1292	0	-434.338	-416.072	-18.2665	12524.54	7.898586	0.988665	0.997076	1.00288	1.01138	4.190703
1293	1	-432.056	-424.511	-7.54483	422492.8	11.15076	0.998045	0.9995	1.0005	1.00196	2.9691
1294	0	-441.946	-421.371	-20.5751	896847.4	6.616064	0.998658	0.999657	1.00034	1.00134	4.507011
1295	1	-437.609	-421.758	-15.851	797608.7	10.98448	0.998577	0.999636	1.00036	1.00142	3.728108
1296	0	-430.71	-418.766	-11.9441	132964.7	8.653737	0.996516	0.999107	1.00089	1.00349	3.425154
1297	1	-434.228	-413.315	-20.9128	622702.4	5.048365	0.99839	0.999588	1.00041	1.00161	4.267836
1298	0	-430.566	-414.174	-16.3917	901090.1	7.68037	0.998661	0.999658	1.00034	1.00134	3.950975
1299	1	-436.902	-417.909	-18.9932	499687.6	8.512333	0.998202	0.99954	1.00046	1.0018	4.249605
1300	0	-438.337	-421.211	-17.1264	280099.7	7.970739	0.997599	0.999386	1.00061	1.0024	4.045571
1301	1	-435.532	-420.349	-15.1827	903623.1	6.612897	0.998663	0.999658	1.00034	1.00134	3.691442
1302	0	-426.429	-412.2	-14.2285	111805.1	7.958726	0.996201	0.999026	1.00097	1.0038	3.681611
1303	1	-437.744	-430.307	-7.43701	655975.5	10.88985	0.998431	0.999599	1.0004	1.00157	2.96338
1304	0	-424.902	-413.014	-11.8876	101081.6	8.041411	0.996005	0.998976	1.00102	1.004	3.39301
1305	1	-436.548	-418.623	-17.9244	353272	11.11651	0.997862	0.999453	1.00055	1.00214	3.903441
1306	0	-429.029	-418.547	-10.4825	492877.1	9.331467	0.99819	0.999537	1.00046	1.00181	3.271883
1307	1	-434.21	-415.666	-18.5442	801046.2	6.738358	0.99858	0.999637	1.00036	1.00142	4.209896
1308	0	-437.395	-423.743	-13.6516	637165.6	9.52971	0.998408	0.999593	1.00041	1.00159	3.605003
1309	1	-428.183	-417.615	-10.568	411190.6	10.06132	0.998018	0.999493	1.00051	1.00198	3.275521
1310	0	-439.61	-424.156	-15.4532	364303.3	8.091256	0.997895	0.999461	1.00054	1.00211	3.836744
1311	1	-429.241	-413.794	-15.4471	304695	10.53886	0.997698	0.999411	1.00059	1.0023	3.726204
1312	0	-443.685	-433.901	-9.78415	57512.38	12.487	0.994705	0.998641	1.00135	1.00531	3.108413
1313	1	-433.411	-417.069	-16.3419	506612.6	9.049602	0.998215	0.999543	1.00046	1.00179	3.915648
1314	0	-437.373	-424.95	-12.4229	355527.1	8.697924	0.997869	0.999455	1.00054	1.00213	3.481107
1315	1	-442.656	-421.034	-21.6216	799273.8	7.68082	0.998579	0.999636	1.00036	1.00142	4.631892
1316	0	-443.071	-424.052	-19.0199	412553.1	9.161428	0.998022	0.999494	1.0005	1.00198	4.201965
1317	1	-443.563	-426.7	-16.8629	689472	6.709653	0.99847	0.999609	1.00039	1.00153	3.957183
1318	0	-444.862	-429.077	-15.7856	836983.8	8.70684	0.998611	0.999645	1.00035	1.00139	3.867429
1319	1	-430.561	-414.744	-15.8169	260626	7.297974	0.997511	0.999363	1.00063	1.00249	3.858782
1320	0	-440.432	-425.457	-14.9742	906758.7	12.16964	0.998665	0.999659	1.00034	1.00134	3.551358
1321	1	-428.728	-417.455	-11.2732	329242.6	10.29979	0.997786	0.999433	1.00056	1.00222	3.338572
1322	0	-436.236	-421.378	-14.8572	834395.7	9.92359	0.998609	0.999644	1.00036	1.00139	3.710145
1323	1	-429.758	-419.974	-9.78341	603312.6	12.89921	0.998364	0.999582	1.00042	1.00164	3.08572
1324	0	-434.526	-417.852	-16.6739	31734.64	7.423471	0.992874	0.998169	1.00181	1.00714	3.981404
1325	1	-428.501	-418.599	-9.90179	795306.2	10.40775	0.998575	0.999636	1.00036	1.00143	3.203161
1326	0	-433.421	-427.83	-5.59068	626230.2	11.92657	0.998394	0.999589	1.00041	1.00161	2.785212
1327	1	-423.975	-415.202	-8.77268	656127.9	9.523369	0.998431	0.999599	1.0004	1.00157	3.092918
1328	0	-433.004	-422.784	-10.2206	476472.4	8.547335	0.998159	0.999529	1.00047	1.00184	3.22087
1329	1	-425.487	-417.539	-7.94773	946886.7	11.12238	0.998694	0.999666	1.00033	1.00131	3.00585
1330	0	-428.699	-416.772	-11.9264	693335.6	9.577064	0.998474	0.99961	1.00039	1.00153	3.42313
1331	1	-440.626	-422.493	-18.1333	642077.6	8.054397	0.998414	0.999594	1.0004	1.00159	4.16926
1332	0	-429.28	-419.282	-9.99862	474875.6	9.548009	0.998156	0.999528	1.00047	1.00185	3.221749
1333	1	-438.821	-422.285	-16.5357	36289.61	7.633327	0.993335	0.998288	1.0017	1.00668	3.968864
1334	0	-422.15	-413.847	-8.30356	337536.9	9.427409	0.997813	0.99944	1.00056	1.00219	3.041226
1335	1	-434.296	-421.098	-13.1971	231205.7	7.533203	0.997358	0.999324	1.00067	1.00264	3.523248
1336	0	-428.732	-416.263	-12.469	892587.2	7.279011	0.998655	0.999656	1.00034	1.00135	3.397622
1337	1	-439.746	-421.051	-18.6955	401440.1	7.420358	0.997995	0.999487	1.00051	1.00201	4.253727
1338	0	-424.488	-410.932	-13.5568	668230.1	9.80423	0.998445	0.999602	1.0004	1.00156	3.584381
1339	1	-443.957	-422.113	-21.8446	101519.7	6.682096	0.996013	0.998978	1.00102	1.00399	4.699533
1340	0	-426.567	-420.654	-5.9122	322125.1	12.31821	0.997761	0.999427	1.00057	1.00224	2.80296
1341	1	-430.411	-421.235	-9.1753	184270	9.1177	0.99704	0.999242	1.00075	1.00296	3.126034
1342	0	-442.63	-428.669	-13.9618	36103.36	7.968526	0.993318	0.998283	1.0017	1.0067	3.648467
1343	1	-423.285	-412.793	-10.4919	818630.8	9.821189	0.998595	0.999641	1.00036	1.00141	3.271585
1344	0	-440.99	-423.291	-17.6987	252962.1	5.855479	0.997474	0.999353	1.00064	1.00253	3.938944
1345	1	-435.58	-424.537	-11.043	377841.2	10.60011	0.997933	0.999471	1.00053	1.00207	3.306078
1346	0	-437.479	-419.124	-18.3552	909825	6.535994	0.998668	0.999659	1.00034	1.00133	4.163556
1347	1	-441.789	-428.167	-13.6225	656218.7	7.62851	0.998431	0.999599	1.0004	1.00157	3.586881
1348	0	-433.716	-423.234	-10.4812	161712.3	11.78714	0.996841	0.999191	1.00081	1.00316	3.202508
1349	1	-436.552	-421.083	-15.4681	815687.7	10.47527	0.998593	0.99964	1.00036	1.00141	3.732973
1350	0	-433.409	-422.796	-10.6128	883793.4	10.56647	0.998648	0.999654	1.00035	1.00135	3.266601
1351	1	-429.516	-419.522	-9.99465	190631.4	9.064871	0.99709	0.999255	1.00074	1.00291	3.21465
1352	0	-440.952	-420.952	-20.0001	997662.5	5.126026	0.998728	0.999675	1.00032	1.00127	4.120367
1353	1	-435.161	-419.582	-15.5798	262590.4	7.019223	0.997521	0.999365	1.00063	1.00248	3.80309
